fielders,isout,team,wickettype,Sum of balls,Sum of batsman_id,Sum of batsman_position,Sum of bowler_id,Sum of fours,Sum of innings,Sum of match_id,Sum of runs,Sum of sixes,Sum of strikerate
"{45222,70633}",true,KKR,run out,3,8813,6,0,1,2,1136601,5,0,166.66
{45257},true,Kings XI,run out,3,11399,3,0,0,1,392222,0,0,0
{45257},true,Sunrisers,run out,3,51454,3,0,1,2,1216528,4,0,133.33
{46533},true,Daredevils,run out,3,66143,11,0,0,1,829757,1,0,33.33
{46597},true,KKR,caught,3,61999,8,63477,0,2,1254117,2,0,66.66
{47100},true,Daredevils,run out,3,15887,3,0,0,1,336015,3,0,100
{47100},true,Mumbai,caught,3,45257,1,47100,0,2,392225,1,0,33.33
{47123},true,KKR,run out,3,45890,8,0,0,1,598008,2,0,66.66
"{47252,48128}",true,Chargers,run out,3,47123,9,0,0,1,336011,2,0,66.66
{47252},true,Kings XI,caught,3,7716,4,47100,0,1,392195,2,0,66.66
{47324},true,Kings XI,caught,3,59601,1,47324,0,1,598052,0,0,0
"{48405,51098}",true,KKR,run out,3,7520,8,0,0,1,501269,2,0,66.66
"{48405,8813}",true,KKR,run out,3,45890,7,0,0,2,598050,1,0,33.33
{48405},true,KKR,run out,3,7129,8,0,0,1,392184,7,1,233.33
{48405},true,Super Giants,run out,3,60737,9,0,0,2,1370351,2,0,66.66
{48739},true,Super Kings,run out,3,45592,9,0,0,2,392189,4,0,133.33
{48777},true,Kings XI,caught,3,66358,2,53330,0,2,829785,2,0,66.66
{49028},true,Daredevils,run out,3,51482,7,0,0,2,734011,3,0,100
"{49040,35344}",true,Chargers,run out,3,49005,1,0,0,2,501224,5,0,166.66
{49193},true,RCB,caught,3,46533,3,58435,0,2,980969,1,0,33.33
{49193},true,Royals,caught,3,50483,8,15731,0,2,598065,6,1,200
{49193},true,Warriors,run out,3,50771,8,0,0,2,598000,7,1,233.33
"{49247,6253}",true,Royals,run out,3,55401,9,0,0,1,501258,1,0,33.33
{49752},true,Kings XI,run out,3,47308,6,0,0,2,548350,2,0,66.66
{49752},true,Supergiants,run out,3,50281,4,0,1,2,980931,4,0,133.33
"{50281,44853}",true,KKR,run out,3,49496,8,0,0,1,1082631,1,0,33.33
{50281},true,Royals,caught,3,51096,2,54282,0,2,548358,0,0,0
"{50483,8813}",true,Kings XI,run out,3,66725,5,0,0,1,980955,0,0,0
{50771},true,RCB,caught,3,60575,11,97930,0,2,1196054,2,0,100
{50810},true,Super Kings,caught,3,49247,6,10238,0,1,548330,7,1,233.33
{51012},true,Royals,run out,3,53271,2,0,0,2,1359530,0,0,0
{51050},true,Daredevils,run out,3,7520,8,0,0,2,419144,2,0,66.66
{51088},true,Guj Lions,caught,3,8813,4,54674,0,1,980967,0,0,0
{51092},true,Titans,caught,3,51216,2,51092,1,1,1359497,4,0,133.33
"{51096,60806}",true,RCB,run out,3,69160,9,0,0,2,1559068,7,1,400
"{51216,103597}",true,Royals,run out,3,96392,6,0,0,1,1312197,4,0,133.33
{51216},true,Daredevils,stumping,3,7781,2,7568,2,1,419131,8,0,266.66
{51216},true,RCB,stumping,3,81197,5,105215,0,1,1359544,1,0,33.33
{52161},true,Kings XI,caught,3,90165,7,87603,0,2,1216542,1,0,33.33
{52539},true,Chargers,run out,3,2166,9,0,0,1,336002,0,0,0
"{54137,9982}",true,KKR,run out,3,11920,1,0,0,2,501209,1,0,33.33
{54137},true,Chargers,caught,3,9587,3,9815,0,1,501199,0,0,0
{54212},true,Super Kings,caught,3,10125,1,47154,1,2,1178414,5,0,166.66
{54222},true,Mumbai,run out,3,104396,5,0,0,1,1304064,0,0,0
{54222},true,Punjab Kings,caught,3,51491,8,59260,0,1,1304106,7,1,233.33
{54674},true,Super Kings,caught,3,56993,10,70633,0,2,1136561,1,0,33.33
{54936},true,KKR,caught,3,48965,11,10125,0,2,336000,1,0,33.33
{55401},true,Kochi,caught,3,6315,2,9989,1,2,501258,6,0,200
{55402},true,Mumbai,caught,3,7139,6,48319,1,1,548334,4,0,133.33
{57148},true,Super Kings,caught,3,8821,6,4130,1,1,501211,5,0,166.66
{58403},true,Capitals,caught,3,106418,6,46597,0,2,1304101,6,1,200
{59600},true,Super Kings,caught,3,10384,2,60609,0,2,734003,6,1,200
{59601},true,Supergiant,caught,3,44853,6,51455,0,1,1082607,1,0,33.33
{59832},true,Titans,caught,3,64402,9,67296,1,1,1304094,5,0,166.66
{60628},true,Super Kings,caught,3,10125,3,101306,2,1,1216533,8,0,266.66
{61325},true,Daredevils,run out,3,47023,6,0,0,1,829813,1,0,33.33
{61383},true,Super Kings,caught,3,66722,10,45105,0,2,598046,0,0,0
{61413},true,Kings XI,caught,3,7716,6,53716,0,2,1136610,1,0,33.33
{61634},true,Capitals,stumping,3,51454,5,95320,0,2,1359514,1,0,33.33
{61797},true,Daredevils,run out,3,54222,2,0,0,1,1136596,2,0,66.66
{61988},true,Super Kings,caught,3,66253,8,10556,0,2,829817,3,0,100
{62153},true,Super Kings,caught,3,46933,2,51092,0,1,1254104,0,0,0
"{62182,44829}",true,Daredevils,run out,3,15308,9,0,0,1,598044,0,0,0
{62457},true,Guj Lions,caught,3,50483,8,51057,0,1,1082632,1,0,33.33
"{63509,52161}",true,Punjab Kings,run out,3,63646,10,0,0,1,1254071,3,0,100
{63509},true,Royals,run out,3,53268,2,0,1,1,1136566,6,0,200
{63651},true,Super Kings,caught,3,72103,1,80607,0,1,1216509,0,0,0
"{64864,7593}",true,Punjab Kings,run out,3,52161,5,0,1,1,1304084,6,0,200
"{66722,61832}",true,Mumbai,run out,3,51491,8,0,0,1,598073,3,0,100
{66726},true,RCB,run out,3,10125,4,0,0,2,980953,2,0,66.66
{69114},true,KKR,caught,3,67312,8,62500,0,1,1136578,1,0,33.33
"{71331,67296}",true,Super Kings,run out,3,8999,5,0,0,2,1254114,1,0,33.33
{71331},true,KKR,run out,3,49039,10,0,0,2,980951,4,0,133.33
"{7139,45554}",true,KKR,run out,3,54479,7,0,0,1,548370,2,0,66.66
"{72393,9900}",true,Sunrisers,run out,3,63509,3,0,0,1,1175366,9,1,300
{73507},true,Punjab Kings,caught,3,101424,2,106850,0,2,1359495,0,0,0
{7519},true,Daredevils,caught,3,7630,6,1988,0,2,419114,1,0,33.33
{75347},true,Capitals,stumping,3,86165,5,59832,0,1,1304110,7,1,233.33
"{7593,15267}",true,Royals,run out,3,12619,7,0,1,1,419129,5,0,166.66
"{7593,45487}",true,Kochi,run out,3,6377,6,0,0,2,501261,3,0,100
"{7593,48965}",true,Mumbai,run out,3,49108,9,0,0,1,1082592,7,1,233.33
{7642},true,KKR,caught,3,2024,3,2166,0,1,419106,0,0,0
"{7704,10384}",true,Mumbai,run out,3,47308,5,0,0,1,392197,3,0,100
{7773},true,Guj Lions,caught,3,8813,4,49958,0,2,1082613,3,0,100
"{7781,11374}",true,RCB,run out,3,7987,7,0,0,1,336026,3,0,100
{80645},true,Super Kings,caught,3,7593,7,51367,0,2,1304095,2,0,66.66
{80807},true,Royals,caught,3,96392,6,89779,0,1,1304090,3,0,100
{81197},true,RCB,caught,3,66725,5,96392,1,1,1178424,6,0,200
{84635},true,Capitals,caught,3,71335,3,12894,0,2,1304080,1,0,33.33
{86109},true,Punjab Kings,caught,3,51421,7,67296,0,1,1254086,2,0,66.66
"{8742,7593}",true,RCB,run out,3,54222,3,0,0,1,1304095,3,0,100
{87603},true,Punjab Kings,caught,3,75347,6,63651,0,2,1359538,0,0,0
{8813},true,Capitals,run out,3,73507,10,0,1,1,1254092,5,0,166.66
{8813},true,Chargers,run out,3,53565,8,0,0,1,392201,0,0,0
{8813},true,Titans,caught,3,60628,6,51367,0,1,1304113,2,0,66.66
"{8821,9900}",true,Royals,run out,3,54936,6,0,0,1,336033,3,0,100
{8821},true,Mumbai,run out,3,17850,1,0,0,2,335989,2,0,66.66
{9235},true,Royals,caught,3,51109,8,9235,1,2,336019,6,0,200
{95094},true,Kings XI,caught,3,57196,7,66941,0,1,1216506,2,0,66.66
"{95316,96417}",true,Royals,run out,3,51098,9,0,0,1,1136575,3,0,100
{96417},true,Sunrisers,caught,3,104814,8,66722,1,2,1359536,4,0,133.33
{9815},true,KKR,run out,3,6253,4,0,0,2,336000,1,0,33.33
{98673},true,Capitals,caught,3,54212,5,51012,0,1,1216515,1,0,33.33
{9989},true,KKR,caught,3,7136,9,9989,0,1,335993,3,0,100
{10125},true,Warriors,caught,2,44946,2,47324,0,2,548365,1,0,50
{101312},true,Capitals,run out,2,95315,3,0,0,2,1359494,0,0,0
{101312},true,Super Giants,caught,2,56832,2,87477,0,2,1359517,0,0,0
"{102743,60806}",true,RCB,run out,2,96803,8,0,0,1,1359506,0,0,0
"{10384,8813}",true,RCB,run out,2,61325,11,0,0,1,1082621,1,0,50
{103872},true,Capitals,caught,2,67455,7,70640,1,1,1175358,4,0,200
"{104396,75325}",true,Punjab Kings,run out,2,104281,10,0,1,1,1359505,5,0,250
{104396},true,Capitals,caught,2,59601,3,66116,0,2,1304048,0,0,0
{104752},true,Super Kings,caught,2,46597,3,80807,0,1,1304105,0,0,0
{104770},true,Sunrisers,run out,2,87603,11,0,0,2,1216498,0,0,0
{104770},true,Titans,caught,2,95316,3,63224,0,1,1359504,0,0,0
{104814},true,Mumbai,caught,2,47185,9,59339,0,1,1254088,0,0,0
{104817},true,RCB,caught,2,81197,5,58435,0,1,1359534,1,0,50
"{108529,61634}",true,Capitals,run out,2,63651,10,0,0,1,1359508,2,0,100
{11271},true,Kings XI,caught,2,6315,5,11271,0,1,336028,1,0,50
{11399},true,Chargers,caught,2,47123,9,11399,0,2,392229,0,0,0
{11920},true,Mumbai,stumping,2,1934,2,48277,0,1,548363,2,0,100
"{12562,47695}",true,RCB,run out,2,10556,8,0,0,2,419128,2,0,100
"{15473,51216}",true,Royals,run out,2,59261,10,0,0,1,1136564,1,0,50
{15716},true,Daredevils,run out,2,86165,3,0,1,2,1082640,4,0,200
{15716},true,Supergiants,run out,2,15317,2,0,0,1,980949,1,0,50
{15731},true,Mumbai,caught,2,8813,3,49327,0,1,598039,0,0,0
{15731},true,Sunrisers,caught,2,51454,3,62022,0,2,1136580,0,0,0
{15851},true,RCB,caught,2,8107,4,48879,0,1,392191,0,0,0
{17780},true,Daredevils,caught,2,12701,5,2000,0,1,501204,0,0,0
{1934},true,Super Kings,caught,2,9900,1,45105,0,2,392181,0,0,0
{1934},true,Warriors,run out,2,47023,5,0,0,1,598055,0,0,0
"{2281,3947}",true,Royals,run out,2,47100,10,0,0,1,419115,0,0,0
"{24777,51482}",true,Super Kings,run out,2,45257,5,0,0,1,598020,3,0,150
"{4176,48319}",true,KKR,run out,2,50837,9,0,0,2,598016,1,0,50
"{4176,59325}",true,RCB,run out,2,49318,7,0,0,2,392188,1,0,50
{45222},true,Chargers,caught,2,58265,8,7139,0,2,419130,1,0,50
"{45358,8742}",true,Sunrisers,run out,2,47347,7,0,0,2,829781,1,0,50
"{45554,8813}",true,RCB,run out,2,10556,7,0,0,1,548367,1,0,50
"{46533,8813}",true,Chargers,run out,2,8163,7,0,0,1,419120,1,0,50
"{46933,12894}",true,Royals,run out,2,68573,11,0,0,2,729297,2,0,100
"{46933,45257}",true,Mumbai,run out,2,53716,9,0,0,1,1181768,0,0,0
"{47055,52539}",true,Kings XI,run out,2,47308,5,0,0,1,501234,0,0,0
{47055},true,Guj Lions,caught,2,47154,8,54282,0,1,980929,1,0,50
{47100},true,KKR,caught,2,11920,1,48431,0,2,548363,1,0,50
"{47185,8742}",true,Kings XI,run out,2,67455,6,0,0,2,734043,2,0,100
"{47624,8813}",true,Mumbai,run out,2,48431,10,0,0,1,734031,2,0,100
"{48277,67609}",true,Sunrisers,run out,2,64479,6,0,0,2,981009,2,0,100
{48319},true,Super Kings,run out,2,2041,10,0,1,1,392224,4,0,200
{48405},true,Kings XI,run out,2,7781,2,0,0,1,733973,1,0,50
{48739},true,Mumbai,run out,2,17850,1,0,0,1,392215,0,0,0
{48739},true,RCB,run out,2,46533,4,0,1,2,501227,5,0,250
{49028},true,RCB,caught,2,49108,8,70640,0,1,1136591,1,0,50
"{49247,9900}",true,KKR,run out,2,5966,7,0,0,2,501242,1,0,50
"{50709,60530}",true,Sunrisers,run out,2,64479,6,0,0,1,980953,2,0,100
{50771},true,KKR,caught,2,81147,3,63651,0,1,1359502,0,0,0
{50781},true,RCB,caught,2,61832,6,51092,1,1,1216499,4,0,200
{51092},true,Punjab Kings,caught,2,103766,2,51092,0,1,1359540,2,0,100
{51092},true,Sunrisers,caught,2,59339,7,49958,0,2,1254088,1,0,50
{51216},true,KKR,stumping,2,47185,8,67455,0,2,729307,0,0,0
"{51454,8742}",true,Daredevils,run out,2,49958,8,0,0,1,829739,2,0,100
{51454},true,Daredevils,run out,2,49342,1,0,0,2,729289,0,0,0
{52161},true,Kings XI,stumping,2,64479,6,79159,0,1,1216498,0,0,0
"{52241,58406}",true,Guj Lions,run out,2,75325,8,0,0,1,980961,2,0,100
{52241},true,KKR,caught,2,47231,2,7678,0,2,1082608,1,0,50
{52319},true,Super Giants,caught,2,60737,8,72103,0,1,1359495,1,0,50
{52539},true,Chargers,caught,2,8197,4,49752,0,1,336002,0,0,0
{53565},true,Royals,caught,2,10406,1,45774,0,2,392205,0,0,0
{53581},true,RCB,caught,2,7987,8,9989,0,2,392224,0,0,0
{53649},true,Royals,caught,2,10553,4,7716,0,2,733999,1,0,50
"{53891,51216}",true,Super Giants,run out,2,54212,7,0,0,2,1304103,2,0,100
"{54222,51216}",true,Supergiants,run out,2,11399,7,0,0,1,980919,2,0,100
"{54222,8813}",true,Kings XI,run out,2,47185,8,0,0,1,598066,1,0,50
"{54222,8813}",true,Punjab Kings,run out,2,95219,9,0,0,1,1304106,2,0,100
{54222},true,Supergiants,caught,2,7593,6,66722,0,1,980919,1,0,50
{54282},true,Mumbai,run out,2,69697,6,0,0,2,1304111,2,0,100
{54282},true,RCB,run out,2,8813,5,0,0,2,829807,2,0,100
{54314},true,Mumbai,caught,2,70633,5,54212,0,2,1216529,0,0,0
{54674},true,Kings XI,caught,2,54222,5,47078,0,1,980935,1,0,50
{54936},true,Super Kings,caught,2,8821,6,47100,0,2,336033,1,0,50
"{58406,67342}",true,Mumbai,run out,2,66116,9,0,0,2,1304072,6,1,300
{59261},true,Royals,caught,2,9815,10,48965,1,1,419158,4,0,200
{59339},true,Super Kings,caught,2,8999,6,12894,0,2,1359511,0,0,0
"{60530,60737}",true,Capitals,run out,2,15887,2,0,0,1,1216493,0,0,0
{60530},true,Supergiants,caught,2,35384,6,10125,0,1,980969,0,0,0
{61634},true,KKR,stumping,2,49039,1,60737,1,1,1136618,4,0,200
{61832},true,Punjab Kings,caught,2,77669,7,101780,0,1,1254061,0,0,0
{61832},true,Sunrisers,run out,2,54282,8,0,0,1,980983,1,0,50
{61988},true,Royals,caught,2,64479,7,45105,0,2,829769,1,0,50
{61999},true,Guj Lions,caught,2,51181,9,59261,0,1,1082629,1,0,50
{62500},true,Royals,caught,2,53268,2,12894,0,1,1136598,2,0,100
"{6315,12701}",true,Mumbai,run out,2,9492,7,0,0,2,548342,2,0,100
{6315},true,Chargers,run out,2,48405,5,0,0,1,419117,1,0,50
{63477},true,Punjab Kings,caught,2,70405,5,62022,0,1,1254065,0,0,0
{6354},true,Kings XI,caught,2,9587,2,49327,0,2,392207,0,0,0
{63646},true,RCB,run out,2,71335,5,0,0,1,980921,1,0,50
{64864},true,RCB,caught,2,46597,5,72103,0,1,1216544,1,0,50
{66253},true,Daredevils,caught,2,15308,10,66253,0,2,1082595,0,0,0
{67296},true,Mumbai,run out,2,7139,8,0,0,1,1082614,2,0,100
{67455},true,Royals,run out,2,96392,6,0,0,2,1216543,1,0,50
{67609},true,Daredevils,caught,2,51092,11,67609,0,2,1136573,0,0,0
{69114},true,Royals,caught,2,59261,9,69114,0,2,1175359,1,0,50
"{70405,63646}",true,Royals,run out,2,72379,8,0,0,2,1175359,2,0,100
{70405},true,Sunrisers,caught,2,174478,14,152851,0,3,2433040,0,0,0
{70411},true,Guj Lions,caught,2,45554,1,53716,0,1,1082606,0,0,0
{70633},true,Supergiant,caught,2,50281,3,45105,0,1,1082647,1,0,50
"{71331,7678}",true,RCB,run out,2,66190,4,0,0,1,1082646,2,0,100
"{7139,17850}",true,Kings XI,run out,2,47184,11,0,1,1,335991,4,0,200
{7447},true,Daredevils,caught,2,2101,11,51098,0,2,336004,0,0,0
"{7519,66725}",true,Super Kings,run out,2,7593,4,0,0,1,598041,2,0,100
"{7593,2041}",true,KKR,run out,2,11984,4,0,0,2,392231,3,0,150
{7593},true,Daredevils,run out,2,57444,11,0,0,2,548380,0,0,0
"{7704,10384}",true,Warriors,run out,2,50121,8,0,0,2,548353,1,0,50
"{7716,9587}",true,Chargers,run out,2,8163,6,0,0,1,335999,1,0,50
"{7781,4380}",true,Super Kings,run out,2,53549,8,0,0,2,392189,6,1,300
"{79151,58406}",true,KKR,run out,2,49039,9,0,0,2,1359542,1,0,50
"{79159,51216}",true,Super Giants,run out,2,64479,8,0,0,2,1359504,2,0,100
{79159},true,Capitals,run out,2,48739,3,0,0,1,1359518,2,0,100
{79159},true,Guj Lions,run out,2,51098,7,0,0,1,1082596,1,0,50
{79159},true,Supergiant,caught,2,44853,6,54283,1,1,1082634,4,0,200
{8021},true,Mumbai,caught,2,1988,1,10125,0,1,419150,1,0,50
{80807},true,Capitals,caught,2,80425,6,75993,0,2,1304048,0,0,0
"{8270,11374,8813}",true,RCB,run out,2,12049,6,0,0,1,336026,1,0,50
{86165},true,Titans,caught,2,49024,1,54674,0,1,1304056,1,0,50
{8813},true,Super Giants,stumping,2,64479,5,78239,0,2,1359517,1,0,50
{8999},true,Royals,run out,2,10125,4,0,0,2,419150,1,0,50
{9257},true,Kings XI,caught,2,5966,8,9815,0,1,335987,0,0,0
{95320},true,Capitals,caught,2,108718,7,75311,1,1,1359508,4,0,200
{9570},true,KKR,run out,2,7773,6,0,0,2,501198,1,0,50
{96768},true,Supergiant,caught,2,50281,3,51181,1,2,1082629,4,0,200
{98673},true,Mumbai,caught,2,66116,8,64244,0,2,1304102,0,0,0
{9989},true,Mumbai,run out,2,7139,7,0,1,1,392181,4,0,200
0,true,Capitals,obstructing the field,2,12562,9,0,0,2,1181766,1,0,50
{-},false,Punjab Kings,retired not out,1,56511,4,0,0,1,1359482,1,0,100
{-},false,Supergiants,retired not out,1,8107,3,0,0,2,980931,0,0,0
"{10125,50483,8726}",true,Mumbai,run out,1,45105,9,0,0,1,598063,1,0,100
{101312},true,Super Kings,caught,1,49247,5,78239,0,1,1304068,0,0,0
{101780},true,Punjab Kings,caught,1,70405,5,61832,0,1,1254061,0,0,0
"{101991,7593}",true,Royals,run out,1,58435,9,0,0,1,1359491,1,0,100
"{102735,59339}",true,KKR,run out,1,111976,11,0,0,2,1304099,2,0,200
{102738},true,Capitals,run out,1,67609,10,0,0,1,1359490,0,0,0
{103599},true,Sunrisers,caught,1,61999,3,101414,0,2,1304092,0,0,0
"{10384,49039}",true,Daredevils,run out,1,57444,10,0,0,1,548357,1,0,100
"{10384,8813}",true,KKR,run out,1,61990,6,0,0,1,1082613,1,0,100
"{10401,8726}",true,Kochi,run out,1,47123,11,0,0,1,501225,1,0,100
"{104396,75325}",true,Royals,run out,1,12894,7,0,0,1,1304055,1,0,100
{10671},true,Daredevils,caught,1,11374,5,9235,0,1,336022,0,0,0
{11399},true,RCB,run out,1,10557,8,0,1,1,336006,4,0,400
"{11920,48998}",true,Mumbai,run out,1,7139,7,0,0,1,829737,0,0,0
{11984},true,Royals,run out,1,7549,8,0,0,1,392233,0,0,0
{12562},true,Sunrisers,run out,1,64479,3,0,0,1,981003,1,0,100
{12701},true,Royals,run out,1,6377,4,0,0,2,548345,1,0,100
{12894},true,Capitals,run out,1,61832,6,0,0,2,1175368,0,0,0
{12928},true,RCB,caught,1,49752,6,7804,0,1,336012,0,0,0
{15317},true,Guj Lions,run out,1,75325,8,0,0,2,980949,0,0,0
{15317},true,Kochi,caught,1,8807,6,47695,0,1,501200,0,0,0
{15473},true,Mumbai,run out,1,55392,17,0,0,3,990275,0,0,0
{15716},true,Kings XI,run out,1,48863,9,0,0,1,419121,0,0,0
"{15739,6315,12810}",true,Mumbai,run out,1,7804,10,0,0,2,336028,0,0,0
{17850},true,Kings XI,caught,1,12020,10,51098,0,1,335991,0,0,0
"{2000,47100}",true,Mumbai,run out,1,45105,11,0,0,2,392225,0,0,0
"{2119,7593}",true,Mumbai,run out,1,7139,6,0,0,1,392227,1,0,100
{2166},true,Daredevils,run out,1,53548,10,0,0,2,419120,0,0,0
{2230},true,Daredevils,caught,1,61988,1,7139,0,2,598006,0,0,0
"{2281,8726}",true,Mumbai,run out,1,7139,8,0,0,2,598019,1,0,100
"{2347,47123}",true,Royals,run out,1,12106,2,0,0,2,392205,0,0,0
{2347},true,RCB,run out,1,49752,3,0,0,1,548367,3,0,300
"{3317,47123}",true,Royals,run out,1,51109,8,0,0,2,335990,1,0,100
"{4380,8813}",true,Chargers,run out,1,48431,10,0,0,1,392201,1,0,100
{44876},true,Super Kings,caught,1,7593,5,10125,0,1,419137,0,0,0
{45105},true,Warriors,caught,1,7630,7,45105,0,2,501241,0,0,0
{45256},true,KKR,run out,1,51454,3,0,0,2,829805,1,0,100
{45487},true,RCB,run out,1,4380,8,0,0,1,548318,1,0,100
{45890},true,Warriors,caught,1,10406,1,48319,0,2,501202,0,0,0
{46533},true,RCB,caught,1,48319,9,58274,0,2,419128,0,0,0
{46533},true,Supergiant,caught,1,63477,8,62153,0,1,1082607,0,0,0
{47123},true,Chargers,caught,1,12049,4,45105,0,1,548346,0,0,0
{47184},true,Super Kings,caught,1,8821,1,11399,0,1,392214,0,0,0
"{47185,11399}",true,Royals,run out,1,12619,6,0,0,1,419124,1,0,100
{47185},true,Warriors,run out,1,50810,10,0,0,1,598003,1,0,100
"{48319,52521}",true,Super Kings,run out,1,7630,7,0,0,2,733995,1,0,100
{48349},true,Kings XI,caught,1,9235,2,2228,0,1,336028,0,0,0
"{48405,4176}",true,RCB,run out,1,50409,11,0,0,2,419151,1,0,100
{48520},true,Royals,caught,1,49247,7,9505,0,2,336040,0,0,0
{48739},true,Supergiant,caught,1,63477,9,54283,0,1,1082634,0,0,0
{49024},true,Super Giants,caught,1,60530,1,63646,0,1,1304050,0,0,0
"{49247,7593}",true,RCB,run out,1,66253,7,0,0,1,1136584,0,0,0
"{49752,46533}",true,Royals,run out,1,6377,7,0,0,2,598036,1,0,100
"{49752,8742}",true,Royals,run out,1,6769,6,0,0,2,392182,0,0,0
"{50121,8742}",true,Kochi,run out,1,10556,8,0,0,1,501207,1,0,100
{50121},true,Daredevils,caught,1,47289,8,47023,0,2,598067,0,0,0
"{50281,60806}",true,KKR,run out,1,47185,9,0,0,2,729315,0,0,0
{50409},true,Daredevils,run out,1,7773,3,0,0,1,419140,1,0,100
"{51012,8742}",true,Kings XI,run out,1,46717,9,0,0,1,980925,1,0,100
{51096},true,Mumbai,run out,1,48405,5,0,0,1,1136581,0,0,0
{51098},true,Warriors,caught,1,44946,1,7139,0,2,501241,0,0,0
{51216},true,Punjab Kings,run out,1,51491,10,0,0,1,1359492,1,0,100
{51367},true,Super Giants,caught,1,63224,7,51367,0,2,1312198,0,0,0
{51421},true,Titans,caught,1,72397,8,45257,0,2,1304075,0,0,0
{52290},true,Royals,caught,1,96392,6,54283,0,1,1254100,0,0,0
{52541},true,Warriors,run out,1,46591,9,0,0,2,501226,2,0,200
"{53271,61797}",true,Titans,run out,1,79159,9,0,0,1,1359497,1,0,100
{53271},true,Kings XI,stumping,1,7568,2,60737,0,2,1136600,1,0,100
{53565},true,Daredevils,caught,1,7520,7,48431,0,1,392223,0,0,0
"{53582,12701}",true,KKR,run out,1,5966,8,0,0,1,501230,1,0,100
"{53891,67458}",true,Sunrisers,run out,1,55296,3,0,0,2,980935,0,0,0
{54282},true,Chargers,caught,1,12562,8,50771,0,1,501250,0,0,0
{54282},true,KKR,run out,1,15473,3,0,0,2,1082648,0,0,0
{54936},true,RCB,caught,1,19596,3,47100,0,2,336023,0,0,0
"{58274,8813}",true,RCB,run out,1,2281,4,0,0,2,419128,1,0,100
{59215},true,Daredevils,caught,1,47289,8,49193,0,1,598010,0,0,0
"{59324,47252}",true,KKR,run out,1,49327,9,0,0,2,392190,1,0,100
"{59339,63224}",true,Mumbai,run out,1,59261,8,0,0,2,1304083,1,0,100
"{59599,60530}",true,Capitals,run out,1,67455,6,0,0,2,1178412,1,0,100
{60530},true,Kings XI,stumping,1,53891,4,61325,0,2,980977,0,0,0
"{60806,54674}",true,Super Kings,run out,1,63477,10,0,0,1,1254069,1,0,100
"{61325,8813}",true,Royals,run out,1,10553,8,0,0,2,829819,0,0,0
{61334},true,Kings XI,run out,1,4176,1,0,0,2,501244,0,0,0
"{61634,54282}",true,Titans,run out,1,105215,10,0,0,1,1359536,0,0,0
"{61634,79597}",true,KKR,run out,1,111976,10,0,0,1,1359521,0,0,0
{61634},true,Capitals,caught,1,72363,3,54282,0,1,1359508,0,0,0
{61634},true,Titans,caught,1,79159,9,54282,0,1,1359536,0,0,0
{61832},true,KKR,run out,1,106394,13,0,0,3,2235026,0,0,0
"{61990,8742}",true,Kings XI,run out,1,67455,9,0,0,1,733997,1,0,100
"{62022,63477}",true,KKR,run out,1,84635,11,0,0,2,1254072,0,0,0
"{62022,72103}",true,KKR,run out,1,98673,10,0,0,2,1254072,0,0,0
{62051},true,KKR,caught,1,49039,8,79159,0,2,1359487,0,0,0
{6315},true,Mumbai,run out,1,1934,2,0,0,1,598006,1,0,100
{63522},true,Super Giants,run out,1,67342,8,0,0,1,1304099,0,0,0
"{63646,49024}",true,Punjab Kings,run out,1,67296,8,0,0,1,1304062,1,0,100
{63646},true,Super Kings,run out,1,12894,8,0,0,1,729293,1,0,100
{64479},true,Punjab Kings,caught,1,95219,10,95329,0,2,1359512,0,0,0
"{66101,70405}",true,Punjab Kings,run out,1,101430,11,0,0,1,1304074,0,0,0
"{66101,9900}",true,Supergiant,run out,1,75311,7,0,0,2,1082650,0,0,0
"{66253,9900}",true,Kings XI,run out,1,12894,8,0,0,1,1136608,0,0,0
